"country","emissions_type","year","total_emissions","proportion"
"Africa","Other",1905,0,0
"Africa","Other",1906,0,0
"Africa","Other",1907,0,0
"Africa","Other",1908,0,0
"Africa","Other",1909,0,0
"Africa","Other",1910,0,0
"Africa","Other",1911,0,0
"Africa","Other",1912,0,0
"Africa","Other",1913,0,0
"Africa","Other",1914,0,0
"Africa","Other",1915,0,0
"Africa","Other",1916,0,0
"Africa","Other",1917,0,0
"Africa","Other",1918,0,0
"Africa","Other",1919,0,0
"Africa","Other",1920,0,0
"Africa","Other",1921,0,0
"Africa","Other",1922,0,0
"Africa","Other",1923,0,0
"Africa","Other",1924,0,0
"Africa","Other",1925,0,0
"Africa","Other",1926,0,0
"Africa","Other",1927,0,0
"Africa","Other",1928,0,0
"Africa","Other",1929,0,0
"Africa","Other",1930,0,0
"Africa","Other",1931,0,0
"Africa","Other",1932,0,0
"Africa","Other",1933,0,0
"Africa","Other",1934,0,0
"Africa","Other",1935,0,0
"Africa","Other",1936,0,0
"Africa","Other",1937,0,0
"Africa","Other",1938,0,0
"Africa","Other",1939,0,0
"Africa","Other",1940,0,0
"Africa","Other",1941,0,0
"Africa","Other",1942,0,0
"Africa","Other",1943,0,0
"Africa","Other",1944,0,0
"Africa","Other",1945,0,0
"Africa","Other",1946,0,0
"Africa","Other",1947,0,0
"Africa","Other",1948,0,0
"Africa","Other",1949,0,0
"Africa","Other",1950,0,0
"Africa","Other",1951,0,0
"Africa","Other",1952,0,0
"Africa","Other",1953,0,0
"Africa","Other",1954,0,0
"Africa","Other",1955,0,0
"Africa","Other",1956,0,0
"Africa","Other",1957,0,0
"Africa","Other",1958,0,0
"Africa","Other",1959,0,0
"Africa","Other",1960,0,0
"Africa","Other",1961,0,0
"Africa","Other",1962,0,0
"Africa","Other",1963,0,0
"Africa","Other",1964,0,0
"Africa","Other",1965,0,0
"Africa","Other",1966,0,0
"Africa","Other",1967,0,0
"Africa","Other",1968,0,0
"Africa","Other",1969,0,0
"Africa","Other",1970,0,0
"Africa","Other",1971,0,0
"Africa","Other",1972,0,0
"Africa","Other",1973,0,0
"Africa","Other",1974,0,0
"Africa","Other",1975,0,0
"Africa","Other",1976,0,0
"Africa","Other",1977,0,0
"Africa","Other",1978,0,0
"Africa","Other",1979,0,0
"Africa","Other",1980,0,0
"Africa","Other",1981,0,0
"Africa","Other",1982,0,0
"Africa","Other",1983,0,0
"Africa","Other",1984,0,0
"Africa","Other",1985,0,0
"Africa","Other",1986,0,0
"Africa","Other",1987,0,0
"Africa","Other",1988,0,0
"Africa","Other",1989,0,0
"Africa","Other",1990,0,0
"Africa","Other",1991,0,0
"Africa","Other",1992,0,0
"Africa","Other",1993,0,0
"Africa","Other",1994,0,0
"Africa","Other",1995,0,0
"Africa","Other",1996,0,0
"Africa","Other",1997,0,0
"Africa","Other",1998,0,0
"Africa","Other",1999,0,0
"Africa","Other",2000,0,0
"Africa","Other",2001,0,0
"Africa","Other",2002,0,0
"Africa","Other",2003,0,0
"Africa","Other",2004,0,0
"Africa","Other",2005,0,0
"Africa","Other",2006,0,0
"Africa","Other",2007,0,0
"Africa","Other",2008,0,0
"Africa","Other",2009,0,0
"Africa","Other",2010,0,0
"Africa","Other",2011,0,0
"Africa","Other",2012,0,0
"Africa","Other",2013,0,0
"Africa","Other",2014,0,0
"Africa","Other",2015,0,0
"Africa","Other",2016,0,0
"Africa","Other",2017,0,0
"Africa","Other",2018,0,0
"Africa","Other",2019,0,0
"Africa","Other",2020,0,0
"Africa","Other",2021,0,0
"Africa","Other",2022,0,0
"Asia","Cement",1900,0,0
"Asia","Cement",1901,0,0
"Asia","Cement",1902,0,0
"Asia","Cement",1903,0,0
"Asia","Cement",1904,0,0
"Asia","Cement",1905,0,0
"Asia","Cement",1906,0,0
"Asia","Cement",1907,0,0
"Asia","Cement",1908,0,0
"Asia","Cement",1909,0,0
"Asia","Cement",1910,0,0
"Asia","Cement",1911,0,0
"Asia","Cement",1912,0,0
"Asia","Cement",1913,0,0
"Asia","Cement",1914,0,0
"Asia","Cement",1915,0,0
"Asia","Cement",1916,0,0
"Asia","Cement",1917,0,0
"Asia","Cement",1918,0,0
"Asia","Cement",1919,0,0
"Asia","Cement",1920,0,0
"Asia","Cement",1921,0,0
"Asia","Cement",1922,0,0
"Asia","Cement",1923,0,0
"Asia","Cement",1924,0,0
"Asia","Cement",1925,0,0
"Asia","Cement",1926,0,0
"Asia","Cement",1927,0,0
"Asia","Cement",1928,2.52,0.0101452542755
"Asia","Cement",1929,2.903,0.0112369988735905
"Asia","Cement",1930,2.736,0.0106079404466501
"Asia","Cement",1931,2.763,0.0111110217475228
"Asia","Cement",1932,2.833,0.0113885784577782
"Asia","Cement",1933,3.326,0.0121807408058479
"Asia","Cement",1934,3.531,0.0114052229525671
"Asia","Cement",1935,4.525,0.0134175053225242
"Asia","Cement",1936,5.222,0.0143412683591304
"Asia","Cement",1937,5.301,0.0137523283747814
"Asia","Cement",1938,3.805,0.00964037963586981
"Asia","Cement",1939,4.43,0.0105775636265523
"Asia","Cement",1940,3.314,0.00702481791434555
"Asia","Cement",1941,6.377,0.0133312706831205
"Asia","Cement",1942,5.367,0.0119965130314274
"Asia","Cement",1943,4.792,0.0108886818605285
"Asia","Cement",1944,3.972,0.00901622784815873
"Asia","Cement",1945,2.255,0.00687353308745085
"Asia","Cement",1946,2.354,0.00745916314146743
"Asia","Cement",1947,2.701,0.00710135401603786
"Asia","Cement",1948,3.224,0.00839732035881354
"Asia","Cement",1949,4.742,0.0123945016715065
"Asia","Cement",1950,6.326,0.0157936785339791
"Asia","Cement",1951,8.664,0.0190453998896492
"Asia","Cement",1952,9.561,0.0189493336715845
"Asia","Cement",1953,11.408,0.0211218580125309
"Asia","Cement",1954,13.692,0.023133419275484
"Asia","Cement",1955,14.24,0.0211088052179069
"Asia","Cement",1956,17.006,0.0227025150851711
"Asia","Cement",1957,19.682,0.023338791937077
"Asia","Cement",1958,22.115,0.0194383746829123
"Asia","Cement",1959,26.273,0.0191300776838575
"Asia","Cement",1960,32.138,0.0208936865153871
"Asia","Cement",1961,30.685,0.0220277124918702
"Asia","Cement",1962,34.168,0.0254597288756454
"Asia","Cement",1963,36.949,0.0259737794805103
"Asia","Cement",1964,41.6,0.0276083045249082
"Asia","Cement",1965,45.492,0.0275839655012463
"Asia","Cement",1966,52.027,0.0289623284315909
"Asia","Cement",1967,53.733,0.0294536335356913
"Asia","Cement",1968,58.078,0.0288203400798145
"Asia","Cement",1969,65.314,0.0285388322385597
"Asia","Cement",1970,73.478,0.02725678646798
"Asia","Cement",1971,80.522,0.0272947790032026
"Asia","Cement",1972,87.383,0.0280071114723613
"Asia","Cement",1973,95.93,0.0286242601122591
"Asia","Cement",1974,94.772,0.0277845044483
"Asia","Cement",1975,99.327,0.0277732340479432
"Asia","Cement",1976,105.763,0.0278230257418825
"Asia","Cement",1977,115.378,0.0285171163747389
"Asia","Cement",1978,130.912,0.030970252357214
"Asia","Cement",1979,134.298,0.0305178268347725
"Asia","Cement",1980,138.04,0.0314057104063154
"Asia","Cement",1981,142.942,0.032717603696804
"Asia","Cement",1982,149.564,0.0330996985564748
"Asia","Cement",1983,159.81,0.0339974837479646
"Asia","Cement",1984,169.331,0.0340376476311179
"Asia","Cement",1985,179.261,0.0340411172473146
"Asia","Cement",1986,191.282,0.0348288953722008
"Asia","Cement",1987,204.508,0.0357051633582631
"Asia","Cement",1988,222.596,0.0359660374974491
"Asia","Cement",1989,230.61,0.0360082256334347
"Asia","Cement",1990,237.608,0.0359544985114037
"Asia","Cement",1991,261.642,0.0353304146309253
"Asia","Cement",1992,293.076,0.0404311631015766
"Asia","Cement",1993,324.685,0.0428201009767575
"Asia","Cement",1994,356.161,0.0448722826744289
"Asia","Cement",1995,385.605,0.0466947937796463
"Asia","Cement",1996,402.668,0.0468387659918184
"Asia","Cement",1997,420.581,0.0482468210550563
"Asia","Cement",1998,411.789,0.0485987822599557
"Asia","Cement",1999,440.302,0.0491807362064746
"Asia","Cement",2000,464.469,0.0497884306046595
"Asia","Cement",2001,498.802,0.0525542163368573
"Asia","Cement",2002,522.916,0.052224491528386
"Asia","Cement",2003,596.338,0.0541079302308954
"Asia","Cement",2004,621.244,0.0531854155235794
"Asia","Cement",2005,674.831,0.0538665687087289
"Asia","Cement",2006,745.274,0.0556594107753299
"Asia","Cement",2007,808.622,0.057394114076464
"Asia","Cement",2008,834.749,0.0562953444453069
"Asia","Cement",2009,903.295,0.0588623556828195
"Asia","Cement",2010,975.432,0.0591284471544868
"Asia","Cement",2011,1063.298,0.0600203391039821
"Asia","Cement",2012,1089.928,0.0592320207936604
"Asia","Cement",2013,1146.641,0.0615303553656109
"Asia","Cement",2014,1191.828,0.0628631503793853
"Asia","Cement",2015,1136.912,0.0594832135790022
"Asia","Cement",2016,1178.406,0.061233149537823
"Asia","Cement",2017,1199.286,0.0606503003850806
"Asia","Cement",2018,1260.769,0.0617989121398635
"Asia","Cement",2019,1307.911,0.0627125924138684
"Asia","Cement",2020,1330.355,0.0648335810322417
"Asia","Cement",2021,1367.846,0.0638027035614686
"Asia","Cement",2022,1281.388,0.0588539214444819
"Asia","Coal",1900,36.304,0.825128414927951
"Asia","Coal",1901,40.833,0.810838181854286
"Asia","Coal",1902,43.717,0.834277971794431
"Asia","Coal",1903,45.224,0.821403272971648
"Asia","Coal",1904,50.603,0.817482754721248
"Asia","Coal",1905,52.267,0.829674428941061
"Asia","Coal",1906,58.436,0.831521429791109
"Asia","Coal",1907,84.1,0.865315361662722
"Asia","Coal",1908,92.384,0.871728094510181
"Asia","Coal",1909,94.334,0.863880290847818
"Asia","Coal",1910,97.411,0.879398754175318
"Asia","Coal",1911,103.632,0.880101910828025
"Asia","Coal",1912,105.848,0.883812195753279
"Asia","Coal",1913,121.978,0.888075077720584
"Asia","Coal",1914,127.258,0.89078194888738
"Asia","Coal",1915,120.372,0.880897495005379
"Asia","Coal",1916,131.958,0.880377348420154
"Asia","Coal",1917,143.898,0.888346997234295
"Asia","Coal",1918,151.651,0.908775483298776
"Asia","Coal",1919,167.005,0.909831332127525
"Asia","Coal",1920,157.54,0.898037360269514
"Asia","Coal",1921,151.424,0.88142262580401
"Asia","Coal",1922,157.972,0.871444647940158
"Asia","Coal",1923,171.969,0.863267857053216
"Asia","Coal",1924,183.769,0.861644715557702
"Asia","Coal",1925,184.146,0.854735845378338
"Asia","Coal",1926,185.848,0.849361772139172
"Asia","Coal",1927,199.634,0.843081029262092
"Asia","Coal",1928,205.312,0.826564462623595
"Asia","Coal",1929,211.198,0.817510054462478
"Asia","Coal",1930,206.56,0.800868486352357
"Asia","Coal",1931,196.306,0.789417385149916
"Asia","Coal",1932,193.734,0.778805103755457
"Asia","Coal",1933,213.296,0.78114951621291
"Asia","Coal",1934,241.67,0.780600461893764
"Asia","Coal",1935,262.963,0.779736453508715
"Asia","Coal",1936,281.581,0.773310740297262
"Asia","Coal",1937,290.876,0.754616538076386
"Asia","Coal",1938,298.94,0.757396869473567
"Asia","Coal",1939,312.428,0.745988047114331
"Asia","Coal",1940,370.975,0.786370496612656
"Asia","Coal",1941,389.4,0.814049992787693
"Asia","Coal",1942,368.318,0.823277750458223
"Asia","Coal",1943,349.991,0.795271421754641
"Asia","Coal",1944,340.952,0.773942829125231
"Asia","Coal",1945,223.757,0.682040418203432
"Asia","Coal",1946,185.184,0.58679595037787
"Asia","Coal",1947,218.025,0.573222032338635
"Asia","Coal",1948,239.065,0.6226753695967
"Asia","Coal",1949,282.009,0.737106921526756
"Asia","Coal",1950,304.383,0.759931592350327
"Asia","Coal",1951,350.96,0.771488174661968
"Asia","Coal",1952,389.304,0.771577386851014
"Asia","Coal",1953,405.583,0.750935005110127
"Asia","Coal",1954,435.488,0.735781952486268
"Asia","Coal",1955,475.209,0.704430773791877
"Asia","Coal",1956,520.303,0.694589362951888
"Asia","Coal",1957,591.286,0.701143223722515
"Asia","Coal",1958,860.138,0.756033675017447
"Asia","Coal",1959,1060.574,0.772232444314676
"Asia","Coal",1960,1144.869,0.744306863749604
"Asia","Coal",1961,950.569,0.682380988616084
"Asia","Coal",1962,853.814,0.636205600275997
"Asia","Coal",1963,867.481,0.60980703665952
"Asia","Coal",1964,875.604,0.581104372000666
"Asia","Coal",1965,936.893,0.568082831934388
"Asia","Coal",1966,990.768,0.551539550916071
"Asia","Coal",1967,924.432,0.506725501212777
"Asia","Coal",1968,980.846,0.486730178138464
"Asia","Coal",1969,1097.958,0.479750729812667
"Asia","Coal",1970,1290.293,0.478636337163904
"Asia","Coal",1971,1378.68,0.46733521169538
"Asia","Coal",1972,1400.728,0.44894710914546
"Asia","Coal",1973,1447.804,0.432005819739073
"Asia","Coal",1974,1471.56,0.431420307326429
"Asia","Coal",1975,1618.763,0.452629030043701
"Asia","Coal",1976,1637.054,0.430659073426923
"Asia","Coal",1977,1743.54,0.430937727157797
"Asia","Coal",1978,1821.539,0.43092705411656
"Asia","Coal",1979,1894.499,0.430505237759681
"Asia","Coal",1980,1938.658,0.441067311829082
"Asia","Coal",1981,1978.109,0.45276396252383
"Asia","Coal",1982,2121.124,0.469421551983793
"Asia","Coal",1983,2229.566,0.47431095582263
"Asia","Coal",1984,2429.608,0.488381578008428
"Asia","Coal",1985,2656.711,0.504501317315146
"Asia","Coal",1986,2777.494,0.505730010784682
"Asia","Coal",1987,2939.011,0.513123534857963
"Asia","Coal",1988,3164.736,0.511343481668705
"Asia","Coal",1989,3218.176,0.502496888843087
"Asia","Coal",1990,3262.189,0.493629715937248
"Asia","Coal",1991,3377.762,0.456110761974696
"Asia","Coal",1992,3438.392,0.474341767183789
"Asia","Coal",1993,3571.158,0.470971391237524
"Asia","Coal",1994,3729.349,0.469856055322168
"Asia","Coal",1995,3945.261,0.477750933732397
"Asia","Coal",1996,4107.405,0.477777676966198
"Asia","Coal",1997,4111.506,0.471650155971835
"Asia","Coal",1998,3924.422,0.463154990235727
"Asia","Coal",1999,4118.997,0.46008263621846
"Asia","Coal",2000,4282.957,0.459108589329408
"Asia","Coal",2001,4365.292,0.459930994946998
"Asia","Coal",2002,4817.138,0.481095592164069
"Asia","Coal",2003,5518.748,0.500736212929402
"Asia","Coal",2004,5845.296,0.500422533848724
"Asia","Coal",2005,6537.647,0.521850079973971
"Asia","Coal",2006,7127.896,0.532333734207594
"Asia","Coal",2007,7680.117,0.545116891722697
"Asia","Coal",2008,8186.572,0.552101159230266
"Asia","Coal",2009,8561.64,0.557911090959492
"Asia","Coal",2010,9258.01,0.561199299429084
"Asia","Coal",2011,10120.188,0.571257648896217
"Asia","Coal",2012,10465.703,0.568757512162523
"Asia","Coal",2013,10567.944,0.567090614938656
"Asia","Coal",2014,10697.459,0.564239113189411
"Asia","Coal",2015,10622.256,0.55575622593379
"Asia","Coal",2016,10507.371,0.545991296456726
"Asia","Coal",2017,10775.704,0.544948981694703
"Asia","Coal",2018,11124.824,0.545303716182302
"Asia","Coal",2019,11414.603,0.547315027937772
"Asia","Coal",2020,11388.295,0.554997686107522
"Asia","Coal",2021,11931.175,0.556525531138012
"Asia","Coal",2022,12350.816,0.567270767823056
"Asia","Flaring",1900,0,0
"Asia","Flaring",1901,0,0
"Asia","Flaring",1902,0,0
"Asia","Flaring",1903,0,0
"Asia","Flaring",1904,0,0
"Asia","Flaring",1905,0,0
"Asia","Flaring",1906,0,0
"Asia","Flaring",1907,0,0
"Asia","Flaring",1908,0,0
"Asia","Flaring",1909,0,0
"Asia","Flaring",1910,0,0
"Asia","Flaring",1911,0,0
"Asia","Flaring",1912,0,0
"Asia","Flaring",1913,0,0
"Asia","Flaring",1914,0,0
"Asia","Flaring",1915,0,0
"Asia","Flaring",1916,0,0
"Asia","Flaring",1917,0,0
"Asia","Flaring",1918,0,0
"Asia","Flaring",1919,0,0
"Asia","Flaring",1920,0,0
"Asia","Flaring",1921,0,0
"Asia","Flaring",1922,0,0
"Asia","Flaring",1923,0,0
"Asia","Flaring",1924,0,0
"Asia","Flaring",1925,0,0
"Asia","Flaring",1926,0,0
"Asia","Flaring",1927,0,0
"Asia","Flaring",1928,0,0
"Asia","Flaring",1929,0,0
"Asia","Flaring",1930,0,0
"Asia","Flaring",1931,0,0
"Asia","Flaring",1932,0,0
"Asia","Flaring",1933,0,0
"Asia","Flaring",1934,0,0
"Asia","Flaring",1935,0,0
"Asia","Flaring",1936,0,0
"Asia","Flaring",1937,0,0
"Asia","Flaring",1938,0,0
"Asia","Flaring",1939,0,0
"Asia","Flaring",1940,0,0
"Asia","Flaring",1941,0,0
"Asia","Flaring",1942,0,0
"Asia","Flaring",1943,0,0
"Asia","Flaring",1944,0,0
"Asia","Flaring",1945,0,0
"Asia","Flaring",1946,0,0
"Asia","Flaring",1947,0,0
"Asia","Flaring",1948,0,0
"Asia","Flaring",1949,0,0
"Asia","Flaring",1950,0,0
"Asia","Flaring",1951,0,0
"Asia","Flaring",1952,0,0
"Asia","Flaring",1953,0,0
"Asia","Flaring",1954,0,0
"Asia","Flaring",1955,11.641,0.0172561517936555
"Asia","Flaring",1956,12.754,0.0170262188284295
"Asia","Flaring",1957,8.664,0.0102737167636844
"Asia","Flaring",1958,9.871,0.00867629195093953
"Asia","Flaring",1959,11.208,0.00816084614169204
"Asia","Flaring",1960,12.68,0.0082435728737043
"Asia","Flaring",1961,14.39,0.0103300890584328
"Asia","Flaring",1962,15.817,0.011785780017153
"Asia","Flaring",1963,23.763,0.0167045095075744
"Asia","Flaring",1964,44.746,0.0296961825546044
"Asia","Flaring",1965,60.725,0.0368204586534596
"Asia","Flaring",1966,70.369,0.0391729311588717
"Asia","Flaring",1967,90.564,0.0496424705027887
"Asia","Flaring",1968,93.983,0.046637660073026
"Asia","Flaring",1969,120.634,0.0527108045482808
"Asia","Flaring",1970,129.931,0.0481981208330536
"Asia","Flaring",1971,163.694,0.0554878362950529
"Asia","Flaring",1972,187.103,0.0599683528582587
"Asia","Flaring",1973,223.097,0.0665692333812642
"Asia","Flaring",1974,220.092,0.0645248296230452
"Asia","Flaring",1975,192.851,0.0539238672201908
"Asia","Flaring",1976,230.376,0.0606049126661679
"Asia","Flaring",1977,225.91,0.0558364832135872
"Asia","Flaring",1978,227.134,0.0537337852825061
"Asia","Flaring",1979,193.685,0.0440129063016047
"Asia","Flaring",1980,167.959,0.0382126319482347
"Asia","Flaring",1981,115.854,0.0265175054126116
"Asia","Flaring",1982,116.756,0.025839028139524
"Asia","Flaring",1983,103.348,0.0219859329853241
"Asia","Flaring",1984,73.485,0.0147714035597304
"Asia","Flaring",1985,63.793,0.0121140961645753
"Asia","Flaring",1986,56.395,0.0102684808529567
"Asia","Flaring",1987,55.393,0.00967109410831982
"Asia","Flaring",1988,59.641,0.00963651836684111
"Asia","Flaring",1989,57.263,0.00894123856054538
"Asia","Flaring",1990,70.492,0.0106667473698944
"Asia","Flaring",1991,90.147,0.0121728579040598
"Asia","Flaring",1992,60.479,0.00834335228138862
"Asia","Flaring",1993,56.387,0.00743642925843949
"Asia","Flaring",1994,81.958,0.0103257867746071
"Asia","Flaring",1995,78.845,0.00954772634057186
"Asia","Flaring",1996,87.057,0.0101265619591071
"Asia","Flaring",1997,95.251,0.0109266893947068
"Asia","Flaring",1998,86.051,0.0101556229337147
"Asia","Flaring",1999,86.883,0.0097046343278639
"Asia","Flaring",2000,95.168,0.0102014674042492
"Asia","Flaring",2001,91.126,0.00960111530810313
"Asia","Flaring",2002,87.888,0.00877752088566192
"Asia","Flaring",2003,100.226,0.00909387195738276
"Asia","Flaring",2004,98.358,0.00842054184840131
"Asia","Flaring",2005,99.411,0.00793521557531211
"Asia","Flaring",2006,102.813,0.00767839881713838
"Asia","Flaring",2007,95.204,0.00675735910788437
"Asia","Flaring",2008,97.416,0.00656972008889381
"Asia","Flaring",2009,97.17,0.00633199021548837
"Asia","Flaring",2010,96,0.0058192994763661
"Asia","Flaring",2011,102.104,0.00576349875940046
"Asia","Flaring",2012,109.177,0.0059332124086999
"Asia","Flaring",2013,110.704,0.00594053104711465
"Asia","Flaring",2014,113.773,0.00600097430846885
"Asia","Flaring",2015,115.579,0.00604709101693666
"Asia","Flaring",2016,118.387,0.00615170736939073
"Asia","Flaring",2017,122.138,0.00617676383150722
"Asia","Flaring",2018,117.398,0.00575447896275661
"Asia","Flaring",2019,108.813,0.00521743858590551
"Asia","Flaring",2020,108.804,0.00530245908094608
"Asia","Flaring",2021,116.185,0.00541940913910574
"Asia","Flaring",2022,113.168,0.00519778598053761
"Asia","Gas",1900,0,0
"Asia","Gas",1901,0,0
"Asia","Gas",1902,0,0
"Asia","Gas",1903,0,0
"Asia","Gas",1904,0,0
"Asia","Gas",1905,0,0
"Asia","Gas",1906,0,0
"Asia","Gas",1907,0,0
"Asia","Gas",1908,0,0
"Asia","Gas",1909,0,0
"Asia","Gas",1910,0,0
"Asia","Gas",1911,0,0
"Asia","Gas",1912,0,0
"Asia","Gas",1913,0,0
"Asia","Gas",1914,0,0
"Asia","Gas",1915,0,0
"Asia","Gas",1916,0.029,0.00019347779675491
"Asia","Gas",1917,0.044,0.000271631766100356
"Asia","Gas",1918,0.048,0.000287642173136618
"Asia","Gas",1919,0.051,0.00027784436357297
"Asia","Gas",1920,0.07,0.00039902637564343
